345.4497412	331.2169248	298.7408818	290.3577634	491.9653088	436.6747404
345.636734	330.3349766	297.4866938	291.4384005	491.9653088	438.6632783
347.5125553	331.0343644	298.0440691	290.8356143	491.9653088	437.8758809
346.8756734	330.0778574	299.6514548	290.7368425	491.9653088	436.6175771
346.8163047	330.6936292	299.4261075	291.8753568	491.9653088	433.2324004
350.9907723	330.9658017	298.0498121	291.3525749	491.9653088	436.4821988
345.4571204	331.6475798	297.3964665	292.8575046	491.9653088	438.4099976
347.659989	330.5581957	296.9833847	290.4936406	491.9653088	439.1787015
347.6942058	330.5754543	299.9253565	290.6786023	491.9653088	439.5579589
345.4416531	330.6110491	299.2978022	289.9033456	491.9653088	438.5317677
351.8981346	330.5604998	298.9360877	290.0104531	491.9653088	437.4548647
349.2960563	330.8736159	297.1822209	290.5552033	491.9653088	437.8952149
348.8763399	331.9468893	297.8790961	291.6903597	491.9653088	436.2975799
351.5188883	330.6185754	292.4415803	290.4013332	491.9653088	437.9470834
345.6556447	330.6825299	297.9459708	289.9429122	491.9653088	437.8176758
350.7718952	331.0852786	297.3518346	290.9652006	491.9653088	438.0511317
349.9109283	330.34284	298.163443	288.6835256	491.9653088	437.3780319
346.9929408	330.5325549	299.2632953	291.5608946	491.9653088	436.006209
351.4861379	329.6693395	299.4718334	290.3859108	491.9653088	437.5767334
347.811402	331.2643336	297.8168235	287.8836273	491.9653088	436.1853647
346.8926275	329.6996929	292.9048747	289.9976801	491.9653088	437.0001498
345.399586	329.7508199	283.9784997	289.8617179	491.9653088	437.8696005
348.9322185	331.2616308	277.1894289	289.332677	491.9653088	436.7108277
341.6761344	329.5962414	269.0527432	290.9316772	491.9653088	436.2711788
341.4333407	330.3852533	258.0659154	289.8059483	491.9653088	436.7630384
330.3260718	331.1637392	238.2572207	291.3154528	491.9653088	436.1249801
314.8936586	329.6804386	221.5116546	291.5783493	491.9653088	432.3129653
300.3054804	329.9462224	207.3865305	290.2185357	491.9653088	428.3107467
283.4425622	330.9535419	193.7132397	289.980734	491.9653088	420.0657842
268.002234	329.6288764	184.8073629	291.3269316	491.9653088	409.7908396
251.2251248	331.9507448	175.5599378	291.2418367	491.9653088	395.8461488
237.8944735	329.287634	168.1167578	290.4629643	491.9653088	376.5342085
225.6137263	330.2763999	162.9971659	290.6762586	491.9653088	351.3469242
214.9238831	329.9233452	158.2015515	292.9693526	491.9653088	323.3200601
209.2553163	330.1888027	153.2734647	289.736373	491.9653088	299.6801612
202.4261222	330.1637055	149.2391918	288.270638	491.9653088	275.1456557
197.0937768	326.1993669	146.8175994	290.0677455	491.9653088	252.4651093
193.5341882	320.9478722	142.4033657	291.6803837	491.9653088	237.2630088
197.1911199	313.9773467	141.0492732	289.2736352	491.9653088	223.9951842
185.8625646	303.9307697	138.2670952	289.6045392	491.9653088	214.6369617
190.5500178	290.3023368	136.898249	291.3229645	491.9653088	207.7881719
187.9777681	276.9402698	134.47954	301.2186231	491.9653088	204.2721631
177.9303622	261.9517296	135.445448	301.2186231	491.9653088	199.6034021
175.6474543	244.7592945	134.4015757	291.1106172	491.9653088	196.9138706
173.9914416	236.2238308	130.7184893	288.0007809	494.6464661	193.1202742
172.496279	208.608512	130.369389	283.4832429	479.2786744	189.9402529
171.2803015	195.5862876	127.8831292	275.7569188	412.4757005	187.9349958
170.0803312	181.8249908	126.6713029	267.709863	391.1774857	187.0744958
169.1201319	171.8026257	126.6889861	255.5576683	356.2430078	184.4014204
173.8362794	164.1610124	124.7707864	240.2776822	325.408923	183.0303578
176.0540326	159.9913854	124.0535394	224.9812039	300.6273224	180.558754
164.1843737	153.947927	123.3578615	209.6720067	278.9351021	179.543273
172.9974899	150.0817473	122.8957551	197.4812052	266.1558146	178.273397
173.4988831	147.1167363	122.6204461	186.8156597	253.8037125	177.0162459
168.1691941	145.5002947	121.2323569	172.3017725	227.9910258	175.9169456
159.1154579	141.0253727	121.3080463	163.1672645	221.3394028	175.800577
163.339375	139.5738497	120.7193468	157.1854071	219.3217278	173.7055151
160.2783854	137.4756772	118.8814625	150.1246568	211.7717661	173.5592714
157.3303223	137.7664706	118.0031441	145.0700655	207.3379251	173.2294253
158.142412	136.0682537	117.7259688	141.5825137	204.0846389	171.7984537
157.5422109	133.7445503	118.0170313	139.6984507	204.6521712	171.0813258
155.5066436	132.0217718	117.5083873	135.7940496	198.1649772	170.6636318
159.8868813	129.4948935	118.4953573	131.5754025	196.509963	169.7982792
154.1792286	128.7859247	116.6221114	130.2358231	197.5635831	169.4151865
162.570266	129.037508	116.7225439	129.0968907	198.8253586	169.178707
160.7401781	126.6446357	116.5273986	127.6868632	192.9334404	168.7356123
161.9314549	124.7701722	114.9676751	127.4411523	191.9294374	167.3291063
160.6443415	125.2185101	114.9124533	125.1186771	190.8612936	166.8328708
158.8465582	124.9295957	115.6398503	123.7902545	188.9842978	166.088494
160.5497142	124.1144354	115.2772759	123.165457	187.0106234	165.773821
157.2042919	121.9399997	113.3021747	121.360027	185.8576581	164.8827108
150.8576728	122.9499421	113.6325251	121.3665888	185.1907403	165.6325921
152.9388388	123.9630823	113.2530676	121.0623945	183.002767	164.6620227
151.2386253	120.8900766	113.542981	118.8223593	183.0696096	164.9367383
148.3584157	122.2857706	112.0447474	118.6984756	181.0056741	163.7576499
151.2266959	121.6158815	112.1441406	117.9156958	179.6254273	162.7743755
153.5045133	119.7116981	112.353406	117.3998072	180.8291014	163.338598
150.6406295	119.9146332	110.654782	117.0381834	178.2493443	162.6812765
152.2530854	118.4099141	111.7456356	117.3452868	179.5337966	162.4402582
155.372587	118.7268944	112.9297128	116.4244051	178.062038	160.4281489
153.0885615	119.5282309	110.0764342	116.3981978	178.1877362	160.6079614
154.0084629	116.9314187	109.9496451	115.9451748	176.7636193	161.1099755
151.4065168	117.1174625	109.555067	116.1998276	175.0526361	160.3803482
150.4153424	116.7228555	109.7003967	114.8299672	176.7317078	161.2274747
148.3514154	117.4026441	110.2432197	113.7955279	174.4517508	161.0425558
147.0855276	117.2290147	109.3922871	114.484272	176.3614911	159.4748675
147.5054894	117.7206808	110.0266108	114.6803058	171.7303678	160.7426529
146.5302888	115.7281055	110.2723322	113.1713437	174.6404685	159.9542637
147.9925091	114.7228178	111.4952941	113.9363112	175.722515	161.8513565
147.5875723	116.2194389	109.3974551	113.2570842	173.6477792	160.3797893
147.7514855	115.7807872	110.2089098	113.403446	174.0677819	159.8086302
148.547724	116.7073692	109.8998273	113.1216319	173.4927159	160.2891622
145.7818291	115.4131632	109.2831357	112.7938481	171.6112413	159.3005873
146.8181726	116.7296402	107.8585104	112.2551551	172.1077063	159.3882969
147.0962783	115.43868	109.2313514	112.3583077	172.0428769	159.4172412
144.9004165	116.0462951	108.8554982	110.303326	173.2821978	159.9824351
144.2660022	113.7146082	108.391643	112.0685273	170.3039643	159.6291202
146.9502347	113.7516089	108.688652	112.3600726	172.855465	159.0245194
147.8659179	116.1700911	108.3262138	112.8706635	169.9077756	158.2760499
144.5408459	115.5207551	107.8030119	110.5690511	171.0962982	158.5815134
145.9020486	116.2598051	107.5407599	111.377029	169.3795752	158.0247557
146.1150648	116.0182186	108.5065847	110.8634268	169.7846499	157.1588995
144.4986222	115.1776456	108.5616293	109.923051	170.19989	157.1629151
144.948785	115.5336961	108.0472599	109.8246088	168.9567991	156.7392831
145.1806428	113.7737187	107.0529746	109.460311	169.7350725	156.8612697
142.1474545	113.615063	107.9134593	109.8895857	168.7713906	158.0287469
142.4616326	114.2310282	107.5621691	109.4177069	168.8588122	158.996859
144.1604151	113.5303103	107.5451883	109.0516078	170.1624291	158.4528241
143.1824874	115.1799206	106.5515755	109.9713789	170.1047196	157.2713917
143.1845646	113.8309612	108.2047393	110.2172938	168.9993517	157.7636709
143.6876137	113.623999	108.1913663	110.2304633	166.892762	157.4582623
142.9089392	113.5003606	108.7802461	109.411352	169.1500118	155.8851942
142.9152318	113.4504977	108.2406211	109.8714507	169.3894409	157.1295791
144.5577444	112.6740116	107.2408015	108.5810239	166.8084966	155.823614
143.7744654	113.3218898	106.4367471	108.0288908	169.2610116	156.1989789
143.5910117	115.9697524	107.8000177	108.9505116	168.7651613	156.3018086
144.8662549	113.3436405	105.9159868	109.2795662	169.4887507	156.6532637
143.4562928	113.9536246	107.1078748	108.3323488	167.4675737	156.1932891
142.696065	114.3433525	109.0523595	109.4614934	168.0124811	155.6041194
143.9349539	113.4554733	106.2994756	108.1891825	168.7557164	155.7469893
144.4163199	112.353382	106.3730166	109.7683559	166.8301649	155.8224771
142.3085152	111.5871219	108.0544815	110.8753529	166.2448555	155.0785988
143.313008	112.855103	106.4049566	109.9424117	165.6006275	155.6670787
143.6153499	113.8827461	106.2025353	110.1361325	165.7693222	154.7460325
142.6116324	114.1212592	105.4774208	107.763044	166.7439796	154.5003739
142.0281558	113.060146	107.3314312	108.2538153	167.9031568	154.5740671
143.6738712	113.0385355	106.9362067	107.3913619	165.0624282	155.1039461
143.4445385	113.756897	106.838357	107.7840633	165.5084584	155.8472763
142.2925646	114.4790421	107.4141077	106.1862915	165.9564162	153.4139919
140.8467542	112.2610228	106.9611408	107.1885601	165.6397858	154.2751807
140.8125871	112.9787371	106.7313278	108.3702333	165.9644091	155.4490536
141.1079328	110.9239977	105.8767489	109.276437	166.3896559	155.4328856
142.3360614	111.1499136	107.92625	107.0593269	167.6396033	155.9185643
142.5243293	113.3676657	108.3852726	105.6449826	164.7021972	155.2050349
140.7660789	112.1603553	106.1521606	107.6813771	165.0570251	155.849906
140.7834672	113.2764614	107.2988496	106.6681089	162.6670367	153.7032874
140.8193515	114.5045537	106.2251915	108.8242084	165.4541694	154.909171
141.9872516	111.6363689	106.4143539	106.6431357	166.0256869	154.7298249
142.9902612	114.0465552	105.1731336	108.9604697	166.8236615	154.7623
140.9758924	111.8926103	106.0140957	108.8785511	165.500152	154.0832115
140.7714794	112.7716986	106.2411679	107.3188795	163.7930492	153.934765
140.9972361	114.4210512	104.3077619	108.1443297	163.9954303	154.40054
142.1975038	112.9010975	105.1891939	108.6151786	163.3035732	154.5963137
140.2345045	112.1916358	105.7228189	107.687486	163.3371842	153.852723
140.7250097	112.5475307	104.6363973	109.4365211	163.8413542	154.6974759
140.8271531	113.055603	106.0221904	106.9036234	164.2125371	153.9042454
140.5131984	115.4370848	106.6460482	107.1398334	164.2405175	153.5312991
140.8036271	113.6302855	106.1988555	106.563699	164.0590713	154.0047732
139.728446	112.7305732	105.6907411	109.8256379	162.7547458	155.2919693
139.5672372	112.5991912	107.0064674	107.5327235	163.4891403	154.5600536
140.1520009	113.5371465	106.1412398	106.768484	163.9659332	153.4081574
139.7021701	113.9633383	NaN	107.8428371	163.6357625	153.7074408
140.0694076	111.7652999	NaN	108.2462474	164.1471567	154.7877205
139.0925554	114.7705138	NaN	109.3304443	162.3713924	154.8726688
139.4986689	112.5072295	NaN	108.3476407	165.3042718	152.8036973
139.9314328	112.8292591	NaN	106.7983933	162.2344291	155.1095308
139.6491507	113.1482726	NaN	107.0461623	165.3398812	154.1721777
139.2283094	112.1379373	NaN	106.2624083	164.5933034	154.2251998
139.5441025	112.8845345	NaN	109.9899342	161.7481103	154.4287132
140.7859458	111.5737453	NaN	106.4537088	162.6630796	154.2309361
140.2104089	113.0853525	NaN	106.0223654	162.0841817	153.5890449
139.3568638	111.3235557	NaN	106.5400658	162.4094699	153.7653714
139.514568	112.4512973	NaN	106.4839078	163.7217981	153.6996734
139.4863982	111.2035353	NaN	109.8089194	165.0448409	154.2007054
139.5314418	113.9774159	NaN	108.2961899	161.5091481	154.5830077
138.9103129	111.8767908	NaN	106.5185758	162.1972469	153.6570511
138.5730498	111.2926651	NaN	106.8702185	166.117337	153.1062325
138.7426395	112.6217654	NaN	106.5000396	172.5678086	153.5511406
138.0446421	111.3978525	NaN	107.3545149	162.3652692	152.2730666
138.546818	110.560034	NaN	107.2899061	161.5721605	153.8888488
138.3183512	112.7752437	NaN	108.4222754	162.0132833	153.884873
138.2068334	111.7115428	NaN	106.5463944	162.7790603	154.4021069
138.6293569	111.2622558	NaN	105.689573	164.3216942	153.5603219
138.7212171	111.7521256	NaN	107.3570998	164.5070112	154.1060194
138.7967134	112.6963069	NaN	107.4193292	163.0133948	152.80138
138.8407982	112.1225	NaN	105.8076777	163.3886904	154.3138315
138.4781193	112.3886783	NaN	106.73286	165.8919459	150.9680332
138.8117185	111.7200171	NaN	105.8615684	164.9388877	153.4989509
138.641159	114.375328	NaN	104.8141062	164.9041843	153.9960698
137.7972382	112.4338064	NaN	105.7484514	163.9079984	153.6014356
138.7938892	112.0179978	NaN	106.3102564	165.342306	153.4498407
137.8757869	110.2755739	NaN	107.6324281	160.1022952	153.9320861
137.654839	111.8009764	NaN	104.7120862	161.44255	152.7443457
137.8243168	110.0947208	NaN	107.6675476	163.1898333	154.1694936
136.8963025	110.4973797	NaN	107.4408799	160.6044634	153.9583241
137.299842	111.0328406	NaN	108.1128127	159.7820868	153.9130737
137.4122795	110.6496656	NaN	107.0083722	169.5080549	154.5484694
137.8423339	110.7909664	NaN	108.3910814	162.5067247	152.8918434
138.0032257	111.8312375	NaN	105.9443785	162.2461112	152.6641301
137.5420732	111.4195075	NaN	107.1737183	161.3787924	152.6695575
138.5776649	110.0790976	NaN	104.826584	160.8933042	154.3789769
137.2648969	112.2569549	NaN	NaN	168.407819	152.3382197
137.0904795	111.7789475	NaN	NaN	167.3760818	154.1167898
138.1320261	109.8246165	NaN	NaN	161.1925992	154.5167714
137.7798057	110.6479651	NaN	NaN	163.380135	152.5846259
137.7683696	111.8164793	NaN	NaN	164.3067103	153.4191014
137.5079271	111.410794	NaN	NaN	160.5643939	153.8314831
137.8278743	109.8029938	NaN	NaN	161.5861345	149.8654021
137.7709867	110.7202893	NaN	NaN	162.8733712	153.9798813
137.1534011	110.888891	NaN	NaN	163.2427231	153.6994853
137.6222194	110.4459236	NaN	NaN	161.9511083	153.8568217
137.3711492	112.524106	NaN	NaN	161.4164425	NaN
136.8472862	110.2686531	NaN	NaN	165.5204081	NaN
136.8863845	109.5418897	NaN	NaN	161.4849055	NaN
136.1673867	111.1812509	NaN	NaN	160.8064905	NaN
136.6104953	109.4247662	NaN	NaN	163.6323274	NaN
136.9993165	112.0055918	NaN	NaN	165.2671335	NaN
138.0180919	111.0631272	NaN	NaN	160.7511879	NaN
137.406906	112.7103104	NaN	NaN	166.16495	NaN
137.9349153	109.5577274	NaN	NaN	163.3785085	NaN
136.948763	110.8979983	NaN	NaN	161.0458111	NaN
137.4825528	NaN	NaN	NaN	161.4606481	NaN
136.5697078	NaN	NaN	NaN	162.7025101	NaN
137.5053954	NaN	NaN	NaN	165.8770899	NaN
137.6460969	NaN	NaN	NaN	161.5538813	NaN
137.3244348	NaN	NaN	NaN	163.4865629	NaN
137.391813	NaN	NaN	NaN	161.7025348	NaN
136.9114842	NaN	NaN	NaN	164.2579314	NaN
136.4013958	NaN	NaN	NaN	161.7797657	NaN
136.5625438	NaN	NaN	NaN	160.3939724	NaN
135.9865009	NaN	NaN	NaN	163.8026409	NaN
136.5086731	NaN	NaN	NaN	NaN	NaN
136.1252187	NaN	NaN	NaN	NaN	NaN
136.7638069	NaN	NaN	NaN	NaN	NaN
135.9820601	NaN	NaN	NaN	NaN	NaN
136.3289296	NaN	NaN	NaN	NaN	NaN
136.1721153	NaN	NaN	NaN	NaN	NaN
136.1442468	NaN	NaN	NaN	NaN	NaN
136.8231426	NaN	NaN	NaN	NaN	NaN
136.5871107	NaN	NaN	NaN	NaN	NaN
137.1807138	NaN	NaN	NaN	NaN	NaN
